Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 Ingreso mediano,MIC,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"-0,1718259552","1,3117596109","2,3555880173","5,5224195848","3,6147102163","2,3844422206","0,7580745038","3,6177977008","5,5587684759","5,4457319977","3,6599931219","3,820085593","4,5624702529","3,6529650589","2,0969981535","4,1472247435","2,5208298538","1,7164670658","2,5933067222","2,6493576516","-0,2147004183","0,7120706469","-0,4741598323","2,6838419355","2,4293450547","1,6032977315","2,5080869438","1,9951206965","1,1072861458","1,1993497476","0,9273646898","2,4941495995","3,3141937504","3,4330225768","2,856188494","4,5279678272","3,9629344078","1,6963614758","2,1202856574","4,0348929895","2,1284053951","3,2851324703","4,4725577273","6,2705747525","5,9435662885","6,9043996862","7,5680961263","4,6361958925","2,7092714349","6,8617001201","5,1753283949","4,3135296814","4,3133951989","3,8692840489","3,570401722","3,5884815979","4,1682341902","3,8575249728","2,9958350764","-2,1770426933","6,5622759261","3,1181000752","3,7109714262"
Macedonia del Norte,MKD,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,8257987663","-5,7010986656","-6,4901631255","-1,0428315456","-1,189790155","0,664419906","1,3057182123","2,8301008123","3,8414738938","4,0740508063","-3,4736832215","2,2334565992","2,092822453","5,0135740675","5,2910201228","5,7192022348","7,0831393116","6,0840247125","0,2879816742","4,0217174978","2,8100140136","-0,0653472343","3,3055967035","3,9079275578","4,1342905053","3,178225747","1,4893671863","3,4037541109","4,6186950114","-3,6543682382","5,5921300792","2,5231727788","2,1275779162"
Malí,MLI,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,"2,228154104","-1,2241097551","4,5531934554","1,0210571547","4,1884417704","-3,1053372318","-3,2378872669","9,6550459838","11,6146465185","4,3906388057","-3,3804764145","8,1758429602","-6,3308160217","-0,6510827898","-9,3458901966","-0,3491148924","-2,3502250296","17,9720028309","0,882171986","-1,7858613955","5,605868651","2,3174664566","-4,3651879749","9,5536112965","-5,1583594201","1,045693973","1,5862441168","-1,2080237765","4,8283028127","2,5279428292","4,9263130089","2,8299852859","-2,9250502297","11,9427581313","-0,0753532618","5,6753663961","-1,7039874256","3,0708781645","1,2589378864","0,1319752502","1,3875041933","1,4492174956","1,9465192313","-0,0721934632","-3,688613712","-0,6488028783","3,7426387096","2,8828606071","2,5284482952","1,9722951163","1,4731767251","1,531457069","-4,2909659601","-0,15090208","0,3212441297","2,0736203271"
Malta,MLT,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,"2,4370702569","5,9258111785","4,2322950066","10,1107341707","18,6852567559","16,4231524642","11,7470838741","10,0100609635","9,3764927864","5,9330499819","2,5548554528","0,1138367383","-2,0034149239","0,9213026624","0,7988520227","2,1637956987","3,3960646031","7,5277569721","7,1313115402","5,2565977347","3,4310264006","3,6164505281","3,4424362465","4,667594452","5,6037121015","3,0982437341","4,4634096465","4,4445673502","4,1009679665","18,9114915967","-1,914199223","1,8034756637","3,3917850514","-0,5300484611","2,7266844435","2,1373399818","4,4099351384","3,1530002893","-1,876429626","5,0264988871","0,0422713139","3,1856671406","4,0028047664","5,505675834","7,0234124407","1,0423156358","7,8741342618","3,7300762666","2,9945338339","-10,1653346154","11,8187308564","5,5162606681","1,3946321434"
Myanmar,MMR,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"-1,7114073825","1,8097979635","10,8539066534","-7,9837719903","8,190190934","-7,0255174824","-8,0897335318","9,4601717829","0,9075072746","2,5759702016","1,7767630808","0,1504905125","-3,0509673046","3,2654778792","2,119580576","4,0332829866","3,8932402855","4,4295210148","3,1621820891","5,8614123624","4,3467653263","3,6813602204","2,3822744724","2,7981499799","0,839822401","-2,8778644251","-5,6648207228","-12,8009211571","2,0642217591","1,2525241447","-2,0694774872","8,1790052321","4,6425233922","6,0847442895","5,5935557515","5,1112232317","4,3332773835","4,5721684062","9,6508557352","12,50528018","10,1910046292","10,9038080971","12,76664647","12,5711109345","12,6503342044","12,2206449137","11,1652987829","9,6130914442","9,9041771021","8,8017049615","4,7357707148","6,4271641815","7,5051546273","7,2716719751","6,1376427862","5,0293205378","5,332314339","5,5067980874","5,827195844","-9,7003712258","-12,6294766631","3,3054541345","0,2644193385"
Oriente Medio y Norte de África (excluido altos ingresos),MNA,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"0,8288436089","-0,2377893765","8,8210973249","7,7660333363","9,6001589181","4,5452424693","5,009885134","10,1520122327","8,8108728147","5,505166601","3,4348708885","10,3114167386","2,5311687511","4,9650167515","0,1137734206","12,5966088336","-1,6522300436","-5,3838040396","-3,6696836539","-7,7142682063","-5,9379881344","7,8955150393","1,2745011487","-3,6149452411","0,7379000228","-5,8246557266","-2,8055715958","-2,0089204854","-0,3209920414","6,9145889338","-2,2123848718","1,9065392265","-0,6744646572","-0,0512859272","0,4212610388","4,0417817352","1,8703385298","3,8718558773","2,2862315263","3,9630937316","0,7698326371","1,2987902815","0,4800693652","5,6723132488","2,4613803541","3,2794313773","4,0206322187","1,7653102781","0,6076649506","3,3217349367","-2,7696548461","1,6763366299","-1,4987325255","-0,219407428","-1,2437511697","3,5078423041","1,3963858634","0,0880308736","-0,6049065814","-5,9235152814","4,6364840982","2,8657288745","1,1704820933"
Montenegro,MNE,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,2207502912","-9,1516708062","3,2791191601","0,6938674017","1,4963731225","2,0744137969","4,2411544325","4,0266048428","8,4315540105","6,662736076","7,0326268462","-5,9969774861","2,5462531597","3,1200749562","-2,80561175","3,447965787","1,6849938799","3,3323845778","2,9254580087","4,7046875274","5,1025443981","4,0962369432","-15,208474584","13,425928481","6,7511328068","6,1600943067"
Mongolia,MNG,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,"5,7533031631","3,2848943024","3,3367191307","3,0646319471","6,5895275859","0,8183188181","2,4587460447","1,8668306743","-5,0033856046","-10,2973279886","-10,7340494972","-4,6111230089","0,7498609652","5,0606523543","1,0770384532","2,8176019057","2,3355170385","2,079768105","0,2179121678","2,0524263862","3,8086677385","6,0760818544","9,6884710171","6,3607702025","7,6315536225","9,2155795105","7,7325949906","-2,4839366838","4,9558779937","15,520347852","10,372529307","9,5767923442","5,7418839991","0,2413837116","-0,6812099244","3,3687422417","5,4305725733","3,3663684268","-6,3512406052","0,014148862","3,4693187058","5,5081903163"
Mariana,MNP,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,7572833164","0,5954580587","-9,0693608449","-2,6915341899","-2,2291336241","-6,5989611742","-13,2739001776","6,9618706992","-4,6209227643","1,1207964969","3,1102712674","4,7501043259","4,0698185266","30,1749009861","24,151649439","-18,5867821588","-10,5274829573","-29,2965469244",,,
Mozambique,MOZ,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,"2,9574849105","-8,9479789118","-17,5123788609","-8,4781297207","-1,0219204511","-4,0385839622","14,2134487887","8,2669773078","5,4353628825","-0,6387804688","2,9314523857","-9,2871060592","7,8997171875","1,3967117792","-2,3429081484","7,3589491838","8,8224418657","7,7509298578","9,1424815757","-1,6757909753","10,0508715599","6,8865719145","4,4694234329","5,4155443124","3,5941260125","7,1286247326","4,894795796","4,1135200635","3,1382958089","3,7343135508","4,0377856907","4,7874723587","3,3465518551","4,447452011","4,1743229736","1,4715857539","-0,4979344173","0,4798436101","-0,593438075","-4,0476424798","-0,4912867474","1,5349033904","2,1259708641"
Mauritania,MRT,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,"-2,033334663","-4,7105697177","24,0773144639","12,795817919","-2,698890491","0,5060687217","6,9208827763","-1,767912259","8,6562847076","-1,1659131752","-3,6504059802","-7,3820102823","8,8808164057","-7,9083015219","5,3771118161","-4,7004216943","-3,3358577551","1,802245541","0,4087182616","0,4506249393","-5,1899917175","0,7101902173","-6,0422697176","0,0109608326","2,6713012293","-1,0217710365","-1,2020298951","2,1411566208","-4,2679740675","-1,1811190399","-1,9790159817","1,6361154506","-6,3319846498","6,8140293981","3,7068644183","-6,1869177419","0,109209647","0,8995783756","-6,570241932","-3,1995671815","-0,7699555267","4,6429779279","2,4846419913","6,195377661","15,6883161284","-4,2163021294","-2,7918103442","-2,5917934602","-0,2861513763","1,0753694469","1,2560224305","1,1777381767","1,5557422896","2,6246907599","-1,3798930448","3,5084155541","2,0564753751","0,479174166","-2,9023598187","-1,7975869599","3,665315888","0,6868178601"
Mauricio,MUS,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"22,1139028315","-2,0135366727","10,9615309771","-9,1047811156","0,9193828059","-5,5516205172","2,3729242367","-8,5801687287","3,1257169598","-2,0416046994","2,629747993","6,7157999525","10,3286719856","7,1731588251","-0,6728864107","21,7720106548","4,8278314412","2,4827281879","1,7304916669","-11,5649251331","4,3247798627","4,215300289","-0,5351701221","3,6092223905","6,0838762937","8,9062369026","8,0794664091","6,0587191636","3,6680908317","6,4259440372","3,3141663995","5,1204444146","3,8436280008","2,6883285167","3,3947763635","4,5134326139","4,3724171399","4,962519426","1,3147486671","7,1447159469","2,534262853","0,9119102169","5,1616704476","3,6778093019","1,1766990871","4,3775868209","5,2464969653","5,0065390553","3,0411004632","4,1291988482","3,9110012407","3,2094994788","3,1104055544","3,6391900739","3,5533569656","3,7911307073","3,8443080064","3,9500354873","2,8581253239","-14,5484955921","3,3776687343","9,2085455329","7,0779804026"
Malawi,MWI,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"5,1109536757","-1,7419069599","-3,7836749959","0,1724270549","10,8730911254","10,5016399584","4,6593496956","-4,3211520137","3,3148506064","-1,9599391348","13,3430702136","3,5352087609","-0,3665019651","4,296060455","3,138510613","1,9614381179","1,6744918587","6,0213219589","0,5810815112","-3,4098150172","-8,9583291441","-1,4921634208","-0,307153494","1,3307293052","0,6477109003","-3,8069120247","-3,105360788","-2,2296403286","-3,2958347571","1,6509180958","5,5018180556","-9,9331903636","8,1752786712","-9,1289345339","16,947931656","5,2588050373","1,7965777362","1,7676984498","0,7746628689","-0,7344384427","-7,2015133874","-0,7654130928","3,0519112337","2,6737708665","0,4812516429","1,8055411118","6,5370225221","4,5866397695","5,2256868224","3,8280462546","1,9697433955","-0,9458881953","2,4928662861","2,7202742172","0,0024030321","-0,2482441892","1,2341585986","1,6254955367","2,6567690684","-1,8515997803","0,1028669043","-1,6265526937","-1,0140825196"
Malasia,MYS,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"4,3863261881","3,2324071753","4,1467710743","2,2995802295","4,6632606628","4,9398564712","1,2358555274","5,3479262403","2,3827218853","3,4689013924","7,4690342396","6,8661837553","9,0652780796","5,7144414418","-1,6522491775","8,8270274037","5,0295143261","3,890866031","6,5368643047","4,6720165364","4,1915087976","3,230576574","3,4880478405","4,8738105937","-3,7877203695","-1,691488151","2,0796736502","6,6677000639","5,8844232644","5,9162528188","6,5029944366","5,8921905235","6,8757635899","6,209063739","6,8392162032","7,066876263","4,4937211031","-9,743816697","3,489407143","6,1237980915","-2,0328566461","2,7720735768","3,2358056399","4,2803298701","2,9336853743","3,2513463802","4,0106155004","2,665386035","-3,4433428062","5,5525185218","3,6111733971","3,7804893345","3,0448944033","4,3731359623","3,5275344364","2,9337622539","4,3256303347","3,4727667051","3,1248961327","-6,5844533307","2,1473112812","7,4839181177","2,561224365"
América del Norte,NAC,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"0,6512322759","4,5474244688","2,9341148085","4,3599190218","5,0168062592","5,2315624816","1,3712985999","3,7135799601","2,2121539087","-0,7514673078","1,8907596827","4,1455994928","4,7011567493","-1,1708253934","-1,0791871666","4,3995662","3,4673506707","4,2733013145","2,0917081937","-1,0305808173","1,5872902356","-2,8780786964","3,4486310719","6,1867832049","3,2921965215","2,3925996655","2,5428154557","3,2152985207","2,498002925","0,563720587","-1,5872873582","1,9064104799","1,4208404237","2,809281129","1,4853042138","2,4210132059","3,205993176","3,2610199059","3,6525946615","3,0277086807","0,0257327938","0,8456094312","1,8340497143","2,8306483121","2,5095454861","1,7832124633","1,0406558955","-0,7749092924","-3,4801626332","1,847200718","0,9252715646","1,4608144981","1,3919117699","1,772950911","2,004986975","0,9817615065","1,7989701955","2,3132881833","1,8525372899","-3,3864953771","5,5519230796","1,5518043581","1,664395311"
Namibia,NAM,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,"-0,1943207236","-2,1935639392","-4,4430185522","-2,9526778197","-2,4134509219","1,5463877451","0,2269655833","-2,7354067329","-4,4771754935","-3,9859637908","4,6045034341","3,8109085557","-4,7180629493","-1,4435308004","0,8623026554","0,3961394837","1,5625905972","0,7502225115","0,9090310389","1,1674022824","-0,8528568885","3,0062510499","2,7758630709","10,8813209697","1,3038936325","5,7961500603","4,0678513272","1,2872253028","-1,12835556","4,4555842216","3,4615485831","3,3588594741","3,8401895842","4,2719193674","2,4507109779","-1,7163379778","-2,7510136304","-0,6685542655","-2,4993982146","-9,668821206","1,9228038308","3,8368959459","2,6736841149"
Nueva Caledonia,NCL,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,"-6,9336500744","2,1240829003","10,8174525376","10,7093575182","21,6421976082","-0,134065369","-1,1329088004","-13,2724765197","10,550330561","5,2938174068","1,15484898","0,4012974541","8,6021889356","-14,2238317482","-1,5023152124","-8,6950572155","0,2564099415","-3,9771327901","-0,1802842939","2,6055362599","-2,8245982835","3,6255167103","32,0091665429","8,839829799","1,1745710171","2,2303002347","-1,9605930242","-2,0295478","-0,1093553829","3,5710621071","-1,4557623633","0,0553130456","-5,0209378268","-0,9976076431","0,1771428416",,,,,,,,,,,,,,,,,,"3,8576446106","-1,4254461014","-2,34239339","-1,8501719714","3,9517300262",
Níger,NER,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"1,4963916871","7,053380251","6,2327461805","-2,7762641583","3,8464204564","-3,2230457409","-2,7165257492","-2,4265226364","-8,0873019724","0,2593057751","2,8735821609","-7,6543900623","-19,2292690702","5,9034186592","-5,3950494499","-2,0578500187","4,7854830055","10,2376078894","3,9829554597","-5,3945111265","-3,2052190288","-0,9102241747","-6,7358248577","-19,2917135429","4,5144518532","3,1831773408","-2,902954938","3,6718925275","-2,0759040458","-4,3099420613","-3,4834119963","-1,1253956299","-2,7932111033","-1,3665891843","-0,8897552843","-3,2133501789","-1,8031499272","6,318123565","-3,5648260764","-4,5336056993","3,623725288","1,3380573752","-1,3479062022","-3,1358220132","3,5488894514","2,1706191076","-0,5453624526","3,8467003625","-1,7422251912","4,6020670482","-1,4063462659","6,4156443928","1,3697821301","2,68508978","0,4711544241","1,7298515332","1,0627957902","3,2266224676","2,0249157625","-0,2377583321","-2,3063005091","7,8213549943","-1,248643662"
Nigeria,NGA,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"-1,8340097439","1,9544510767","6,3065278899","2,7298157753","2,6382221749","-6,3045501893","-17,5003100139","-3,2962096759","21,5685504567","22,2885987245","11,6882835679","0,9900435124","2,8614223136","8,3388773231","-7,7811633315","5,9949500627","2,9490362957","-8,5702106955","3,5650170199","1,0607040564","-15,6978582951","-9,46806679","-13,128228143","-3,5300197888","3,0649113484","-2,5266748231","0,5745292145","4,5930666681","-0,7099191187","8,8770000359","-2,1803679005","2,023628587","-4,5071492559","-4,3107531701","-2,5956007729","1,596032682","0,3725204386","0,0324735248","-1,9411055458","2,3177749007","3,1464246826","12,2761390693","4,4951558827","6,3450407296","3,6096606138","3,2383425717","3,7416873554","3,8999431832","5,1301618746","5,081874855","2,4370072366","1,4035087786","3,8323661806","3,5521622989","0,0769616167","-4,0527063618","-1,7098730923","-0,5903892712","-0,2634563782","-4,1620592908","1,1828282226","0,823296498","0,4411564222"
Nicaragua,NIC,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"4,2957077552","7,5770521154","7,5452075868","8,3388046278","6,2061304923","0,1345525866","3,6433853035","-1,854785624","2,8559329872","-1,885327562","0,0031517302","-0,8304092954","3,260894624","10,626956865","-3,2369201139","1,9971517997","5,1150866208","-10,4860298945","-28,4405448131","1,7932751054","2,4374443557","-3,4933412928","1,9077392965","-3,9741276168","-6,3385202929","-3,303845482","-2,9596836349","-14,4431217371","-4,026285428","-2,3780801492","-2,4835753021","-1,8785054434","-2,5827476691","1,1354492677","3,7436419105","4,3452381062","2,1920054167","2,0732020499","5,4393791179","2,6112728225","1,5819818712","-0,5151493164","1,2870316787","4,0772380379","2,9736773503","2,7380802747","3,6209151361","1,9746358961","-4,6805088752","2,8923739181","4,7642084558","4,9410118841","3,4039832935","3,2787525058","3,2966281259","3,0796091728","3,157348612","-4,7120518308","-4,2325654567","-3,0928280142","8,791363353","2,2911742489","3,1165945846"
